date;tratio;tdef;relawat
2019-01-01;0.998121890993087;8.51188110280524e-05;0.991870913360836
2019-01-02;0.999662708722914;5.98123308226672e-05;0.976049676814552
2019-01-03;0.999896080925635;7.46696847608863e-06;0.9666758921287
2019-01-04;0.99992911558267;4.63244708853727e-06;0.957838395083473
2019-01-05;0.999968812583659;2.11265248083181e-06;0.949744149760344
2019-01-06;0.999830993001935;7.94323398486396e-05;0.931572478486699
2019-01-07;0.999976977849604;3.68435184944227e-06;0.923413801441792
2019-01-08;0.999949465784606;1.54686446987226e-06;0.919860559294701
2019-01-09;0.999917881384312;6.86405892344477e-06;0.912367110813864
2019-01-10;0.999937783141027;5.73960499711257e-06;0.903707449904339
2019-01-11;0.999917277854329;6.83463421058406e-06;0.896947996597042
2019-01-12;0.999970053247004;2.16622440653291e-06;0.892349350955407
2019-01-13;0.999876562775275;3.3537302084774e-05;0.883500660625467
2019-01-14;0.999829039477956;3.20215662275858e-05;0.875845563118176
2019-01-15;0.999886754742407;2.12084594241324e-05;0.868093087104696
2019-01-16;1;0;0.865577323065114
2019-01-17;0.999958547082501;9.40397452801195e-07;0.863074194088253
2019-01-18;1;0;0.877187408127264
2019-01-19;0.975423971309855;0.000724839969870224;0.877858240917451
2019-01-20;0.99964121758332;1.93781934321388e-05;0.873629755247766
2019-01-21;0.999811671928316;9.96768903681333e-06;0.870336866253571
2019-01-22;0.999662776426625;1.95184370564705e-05;0.866635164570457
2019-01-23;1;0;0.871216759172967
2019-01-24;0.977934612778343;0.000929801324231379;0.870628779556445
2019-01-25;0.99999788411447;1.04397690957325e-07;0.866747843764151
2019-01-26;0.999798770441452;1.37578691049717e-05;0.863347414514933
2019-01-27;1;0;0.887995057400502
2019-01-28;1;0;0.892507891025826
2019-01-29;1;0;0.896876454457801
2019-01-30;1;0;0.90117410664029
2019-01-31;1;0;0.905394804041593
2019-02-01;1;0;0.90953430928754
2019-02-02;1;0;1.24348686841662
2019-02-03;1;0;1.1672821366027
2019-02-04;1;0;1.13547227604094
2019-02-05;1;0;1.11414889089646
2019-02-06;1;0;1.09882999781206
2019-02-07;1;0;1.08681226867645
2019-02-08;1;0;1.13582696389182
2019-02-09;1;0;1.13405503976793
2019-02-10;1;0;1.1125451985585
2019-02-11;1;0;1.09748259636068
2019-02-12;1;0;1.09208810121945
2019-02-13;1;2.77555756156289e-17;1.11054376646285
2019-02-14;1;1.11022302462516e-16;1.21820719712619
2019-02-15;1;2.22044604925031e-16;1.28955538231348
2019-02-16;1;0;1.30200634210578
2019-02-17;0.998152634294488;0.00159793537186803;1.19846597576464
2019-02-18;0.99726042613321;0.00250888936283689;1.12979916397246
2019-02-19;0.997444570474271;0.00168236730891524;1.08739938685189
2019-02-20;0.998061305165234;0.00144016413823478;1.0525506744304
2019-02-21;0.99825572766987;0.00157921725136245;1.01928377204814
2019-02-22;0.998782055789886;0.00102024696912417;0.987402098997293
2019-02-23;0.998181982879078;0.00134171415067064;0.962298011198578
2019-02-24;0.999395616186297;0.000261509039765517;0.945078315374038
2019-02-25;0.99774162090386;0.00249857773416373;0.914853951344182
2019-02-26;0.99938160658476;0.000472606506445317;0.891712994341174
2019-02-27;0.996991221150129;0.00399266818170418;0.859176918031386
2019-02-28;0.996469951658433;0.00455702334372532;0.827403429459647
2019-03-01;0.999662635563479;0.000154895417564027;0.814158597569801
2019-03-02;0.99742876203563;0.00238442830380081;0.791474950005568
2019-03-03;0.997397287078988;0.00226848272022273;0.769610033658337
2019-03-04;1;0;0.774018554928425
2019-03-05;0.996759079028613;0.00232758059502014;0.754747419671396
2019-03-06;0.999433216925128;0.000286934467561228;0.741154839390378
2019-03-07;1;0;0.84037775173758
2019-03-08;0.791577682163576;1.79240419341385e-17;0.861146489522373
2019-03-09;0.997539514020786;0.00190131935947779;0.838481566121104
2019-03-10;0.998860320340873;0.000693912886823744;0.820024083557438
2019-03-11;0.999914916961997;3.4954978648527e-05;0.807198475282179
2019-03-12;0.999693762146045;0.000191781065419172;0.790345676487556
2019-03-13;0.999426222894192;0.000190314672296799;0.778658419192361
2019-03-14;0.999901860912202;2.21513418135477e-05;0.770346510761625
2019-03-15;0.999549330385068;0.000339238171311984;0.751752857704725
2019-03-16;0.995381938294649;0.00688232700059421;0.715707250896379
2019-03-17;0.99725299175178;0.0023753359704386;0.696870438052658
2019-03-18;1;0;0.708555635889064
2019-03-19;0.999188032706226;0.000231704181199499;0.697732205441263
2019-03-20;0.99868784322426;0.000800766533781139;0.680362147913492
2019-03-21;0.995303950641522;0.00680960277384624;0.646937940769304
2019-03-22;0.994331599313721;0.00993647412996279;0.609180362001874
2019-03-23;0.995382925663448;0.00851050553734733;0.570740178106682
2019-03-24;0.996666838802371;0.00590243708891647;0.53509869676392
2019-03-25;0.999810179690003;0.000236401636084294;0.511355200041616
2019-03-26;0.999873693406176;0.000128597793446206;0.492080397611985
2019-03-27;0.998466695160809;0.00125478068943108;0.475416714806507
2019-03-28;0.997381904501325;0.00338240058546857;0.45008739140319
2019-03-29;0.997397630242151;0.00421503639821497;0.41854062376092
2019-03-30;0.998971191769448;0.00180203634433074;0.386091563540336
2019-03-31;0.999236875265918;0.00135003671355283;0.35365758839523
2019-04-01;1;0;0.349195930075626
2019-04-02;0.999412781777127;0.000612532144208533;0.329966858410178
2019-04-03;1;0;0.397122214218783
2019-04-04;1;0;1.06323999556872
2019-04-05;1;0;1.28653955898466
2019-04-06;0.967725250282247;0.00256025640659746;1.17834713205042
2019-04-07;0.99590777649111;0.00308956823971684;1.11534288240029
