date;tratio;tdef;relawat
2019-01-01;1;0;0.983927699597282
2019-01-02;1;0;0.983589331492802
2019-01-03;1;0;0.973053492435176
2019-01-04;1;0;0.965437091505516
2019-01-05;1;0;0.979381220180079
2019-01-06;1;0;0.985798989577788
2019-01-07;1;0;0.975324889093385
2019-01-08;1;0;0.97490125455626
2019-01-09;1;0;0.975880495223983
2019-01-10;1;0;0.966434854479781
2019-01-11;1;0;0.956404419304798
2019-01-12;1;0;0.947642019058831
2019-01-13;1;0;0.978386066234145
2019-01-14;1;0;1.01228129777654
2019-01-15;1;0;1.00019547863306
2019-01-16;1;0;0.98564133063068
2019-01-17;1;0;1.00644547505414
2019-01-18;1;0;1.02081765966329
2019-01-19;1;0;1.01279167019563
2019-01-20;1;0;0.996486262409154
2019-01-21;1;0;0.981930883227195
2019-01-22;1;0;0.970439006786023
2019-01-23;1;0;0.971293375189992
2019-01-24;1;0;0.972677662229652
2019-01-25;1;0;0.96414835210293
2019-01-26;1;0;0.954217372715664
2019-01-27;1;0;0.969362889144803
2019-01-28;1;0;0.977186740396925
2019-01-29;1;0;0.975507237689162
2019-01-30;1;0;0.976524427926289
2019-01-31;1;0;0.977505131124164
2019-02-01;1;0;1.24522839539479
2019-02-02;1;0;1.24303135679172
2019-02-03;1;0;1.22515081965881
2019-02-04;1;0;1.11194062295106
2019-02-05;1;0;1.02847053606116
2019-02-06;1;0;0.961041012388237
2019-02-07;1;0;0.952054630797845
2019-02-08;1;0;0.956866772850013
2019-02-09;1;0;0.909975739293401
2019-02-10;1;0;0.982538811129808
2019-02-11;1;0;1.01140429003552
2019-02-12;1;0;0.998454382674883
2019-02-13;1;0;0.93930107456791
2019-02-14;1;0;0.885807685474902
2019-02-15;1;0;0.838370853512671
2019-02-16;1;0;0.796438392518913
2019-02-17;1;0;0.75913457819041
2019-02-18;1;0;0.727703916614999
2019-02-19;1;0;0.703351647981447
2019-02-20;1;0;0.679799501895756
2019-02-21;1;0;0.659591216676875
2019-02-22;1;0;0.649839577553715
2019-02-23;1;0;0.648600289489613
2019-02-24;1;0;0.627406337735557
2019-02-25;1;0;0.609645540562406
2019-02-26;1;0;0.593574036898217
2019-02-27;1;0;0.576387733154814
2019-02-28;1;0;0.56196364468661
2019-03-01;1;0;0.561782748552094
2019-03-02;1;0;0.561783757298342
2019-03-03;1;0;0.547539438687157
2019-03-04;1;0;0.674167957874302
2019-03-05;1;0;0.677420151889781
2019-03-06;1;0;0.692036520029837
2019-03-07;1;0;0.896143321965857
2019-03-08;1;0;0.988134556348272
2019-03-09;1;0;0.932780167076229
2019-03-10;1;0;0.897495100757847
2019-03-11;1;0;0.892241278464714
2019-03-12;1;0;0.887997373816285
2019-03-13;1;0;0.921574597889303
2019-03-14;1;0;0.961655811977561
2019-03-15;1;0;0.996937767967139
2019-03-16;1;0;0.916925675087969
2019-03-17;1;0;0.894601997439357
2019-03-18;1;0;1.14771964390434
2019-03-19;1;0;1.09778078982355
2019-03-20;1;0;1.06016578590721
2019-03-21;1;0;0.961835709349336
2019-03-22;1;0;0.880509775743228
2019-03-23;1;0;0.815621135908434
2019-03-24;1;0;0.7657995985988
2019-03-25;1;0;0.742558738230251
2019-03-26;1;0;0.741033453672198
2019-03-27;1;0;0.741806921946742
2019-03-28;1;0;0.739709651571513
2019-03-29;1;0;0.696984718398572
2019-03-30;1;0;0.662619597613074
2019-03-31;1;0;0.644688827818726
2019-04-01;1;0;0.669493080502614
2019-04-02;1;0;0.705766286509092
2019-04-03;1;0;0.972313960801824
2019-04-04;1;0;1.25101457443578
2019-04-05;1;0;1.24371872953014
2019-04-06;1;0;1.09636722236683
2019-04-07;1;0;1.02105755348854
2019-04-08;1;0;1.08744215859963
2019-04-09;1;0;1.12547890356874
2019-04-10;1;0;1.17768104815729
2019-04-11;1;0;1.18018497393745
2019-04-12;1;0;1.07566024591432
2019-04-13;1;0;1.1220339339878
2019-04-14;1;0;1.13502252203537
2019-04-15;1;0;1.03764263598538
2019-04-16;1;0;0.967079858093397
2019-04-17;1;0;0.893184910335073
2019-04-18;1;0;0.873390668689826
2019-04-19;1;0;0.812619690509289
2019-04-20;1;0;0.759710103342197
2019-04-21;1;0;0.716634493515915
2019-04-22;1;0;0.690960964879483
2019-04-23;1;0;1.09674357051774
2019-04-24;1;0;1.2223376053792
2019-04-25;1;0;1.12893008130744
2019-04-26;1;0;1.2109521825
2019-04-27;1;0;1.11452621716571
2019-04-28;1;0;1.24778297161596
2019-04-29;1;0;1.1549481935968
2019-04-30;1;0;1.0270087182437
2019-05-01;1;0;0.925744905809109
2019-05-02;1;0;0.958187982170028
2019-05-03;1;0;1.19340307457904
2019-05-04;1;0;1.19160071696833
2019-05-05;1;0;1.24290047364007
2019-05-06;1;0;1.12783936408687
2019-05-07;1;0;1.07895755127007
2019-05-08;1;0;1.10700972657017
2019-05-09;1;0;1.09569464494094
2019-05-10;1;0;1.04451536776657
2019-05-11;1;0;1.23023727443916
2019-05-12;1;0;1.21041972391899
2019-05-13;1;0;1.08453428392185
2019-05-14;1;0;0.977459418847695
2019-05-15;1;0;0.955586591452769
2019-05-16;0.996668473229997;0.000740658804184252;0.918358137592324
2019-05-17;1;0;0.918466539695816
2019-05-18;1;0;1.07117071003306
2019-05-19;1;1.11022302462516e-16;1.16419741033715
2019-05-20;1;0;1.18927001149777
2019-05-21;1;1.11022302462516e-16;1.12255494082164
2019-05-22;0.998532115789187;0.00246588020410532;1.00549119662137
2019-05-23;0.995212162871779;0.0106536999020501;0.875662980364439
2019-05-24;0.993476097115206;0.0180143350005353;0.754224019553346
2019-05-25;1;0;0.81060903900519
2019-05-26;0.998234363650382;0.00373642237850902;0.762526455545124
2019-05-27;1;0;0.875299509826909
2019-05-28;1;0;1.02922946943015
2019-05-29;1;0;1.1756173740847
2019-05-30;0.999891668778293;0.000270616131016865;1.01387785883687
2019-05-31;0.996825755391154;0.0100462928979521;0.86369786949175
2019-06-01;0.99471837501828;0.0207026550854104;0.702262120696703
2019-06-02;0.994241592664455;0.0235792965517421;0.550651105664997
2019-06-03;0.996814922841537;0.0129815738862131;0.415008890437349
2019-06-04;1;0;0.355723222686231
2019-06-05;1;0;0.350640633120976
2019-06-06;1;0;0.453501065476189
2019-06-07;0.994618460527926;0.0206324991842344;0.319038256589309
2019-06-08;0.986209961354222;0.0577541997108666;0.182124502370798
2019-06-09;0.795095747557007;0.849361373510335;0.105978178839424
2019-06-10;0.756438136032348;0.786019716725761;0.0774772304153828
2019-06-11;0.963414779151465;0.0603142544060378;0.182725209480848
2019-06-12;1;0;0.533563751425833
2019-06-13;0.996327768708865;0.0163334014240766;0.38071409737354
2019-06-14;0.94875280012572;0.271135557886442;0.209833857127464
2019-06-15;0.985244944376155;0.0480479862866461;0.172787986108928
2019-06-16;0.921703343812276;0.261176051281004;0.131805976108506
