date;tratio;tdef;relawat
2019-01-01;0.999513536348133;2.03425495218443e-05;0.988584102041482
2019-01-02;1;0;0.984584278772987
2019-01-03;0.986242651466845;0.000419265315008216;0.97969040229166
2019-01-04;0.999919767488393;2.30071148434041e-06;0.974221940494847
2019-01-05;1;0;0.971243572253841
2019-01-06;1;0;0.968411909703515
2019-01-07;1;0;0.965725355562272
2019-01-08;1;0;0.963381878578389
2019-01-09;1;0;0.961331538594518
2019-01-10;1;0;0.959444860650471
2019-01-11;0.983093992528454;0.000279382391971863;0.955048172805082
2019-01-12;0.999945230203306;1.57087932510513e-06;0.950742753800826
2019-01-13;1;0;0.949682689368662
2019-01-14;1;0;0.948696413642715
2019-01-15;1;3.46944695195361e-18;0.947609885413485
2019-01-16;1;6.93889390390723e-18;0.946453077340887
2019-01-17;1;8.67361737988404e-19;0.94568889715323
2019-01-18;1;0;0.945036623432253
2019-01-19;1;1.54074395550979e-33;0.944419619896964
2019-01-20;1;0;0.943821995942774
2019-01-21;1;0;0.942956375026299
2019-01-22;1;1.38777878078145e-17;0.942129977797038
2019-01-23;0.999999999999999;5.20417042793042e-18;0.941585293460159
2019-01-24;1;0;0.941055482857016
2019-01-25;1;0;0.940435697784951
2019-01-26;1;0;0.939651303328374
2019-01-27;1;3.46944695195361e-18;0.939198647169396
2019-01-28;1;0;0.9388281857348
2019-01-29;1;0;0.93846484347672
2019-01-30;1;1.73472347597681e-18;0.938064193219608
2019-01-31;1;0;0.937738575648687
2019-02-01;0.999999999999999;3.08148791101958e-33;0.937425230528568
2019-02-02;1;0;0.990204146996435
2019-02-03;1;0;0.98686879472883
2019-02-04;1;0;0.983625432487898
2019-02-05;1;0;0.980467933558583
2019-02-06;1;0;0.977472306133387
2019-02-07;1;0;0.974384708108824
2019-02-08;1;3.46944695195361e-18;0.971592467128284
2019-02-09;1;1.38777878078145e-17;0.968888072957237
2019-02-10;1;0;0.966744134425315
2019-02-11;1;0;0.9648628226052
2019-02-12;1;6.93889390390723e-18;0.962818978340056
2019-02-13;1;0;0.960778133858293
2019-02-14;1;0;0.95872198731128
2019-02-15;1;2.77555756156289e-17;0.95667582081308
2019-02-16;1;1.38777878078145e-17;0.95466770008556
2019-02-17;1;0;0.952762795506863
2019-02-18;1;1.38777878078145e-17;0.951035491204152
2019-02-19;1;0;0.949581916644003
2019-02-20;1;0;0.948220683280678
2019-02-21;1;1.38777878078145e-17;0.946954809492821
2019-02-22;1;2.08166817117217e-17;0.945951364094587
2019-02-23;1;0;0.944915535156653
2019-02-24;1;0;0.943693015350459
2019-02-25;1;0;0.942207118248142
2019-02-26;1;0;0.939153170280503
2019-02-27;1;5.55111512312578e-17;0.934573025677878
2019-02-28;1;0;0.930818396272629
2019-03-01;1;6.93889390390723e-18;0.930541926516252
2019-03-02;1;6.93889390390723e-18;0.930239815335219
2019-03-03;1;0;0.929927718089226
2019-03-04;1;1.73472347597681e-18;0.930154688000384
2019-03-05;1;8.67361737988404e-19;0.930377861962889
2019-03-06;1;0;0.930356946914422
2019-03-07;1;0;0.996653241321472
2019-03-08;1;0;1.03762442766483
2019-03-09;1;7.70371977754894e-34;1.03122602811494
2019-03-10;1;1.73472347597681e-18;1.02425622486854
2019-03-11;1;0;1.01717355932236
2019-03-12;1;0;1.01057259950513
2019-03-13;1;0;1.00512697113935
2019-03-14;1;0;1.00023184614584
2019-03-15;1;0;0.995862274025792
2019-03-16;1;0;0.988850606583305
2019-03-17;1;0;0.985569013023201
2019-03-18;1;0;0.982792812781519
2019-03-19;1;0;0.980370119933543
2019-03-20;1;0;0.978168533650344
2019-03-21;1;1.38777878078145e-17;0.975284151479685
2019-03-22;1;1.11022302462516e-16;0.968647660245094
2019-03-23;1;0;0.958487023984213
2019-03-24;1;0;0.954486192557941
2019-03-25;1;1.11022302462516e-16;0.960651640612866
2019-03-26;1;0;0.958929410685901
2019-03-27;1;0;0.957504753669371
2019-03-28;1;0;0.955989226308384
2019-03-29;1;0;0.953123475367598
2019-03-30;1;1.11022302462516e-16;0.947975561973457
2019-03-31;1;0;0.942508285071754
2019-04-01;1;0;0.962810231087114
2019-04-02;1;0;0.987889236076052
2019-04-03;1;0;1.13770616945039
2019-04-04;1;0;1.32344954948559
2019-04-05;1;0;1.30637170822187
2019-04-06;1;0;1.21362442134278
2019-04-07;1;0;1.17525152380172
2019-04-08;1;0;1.17843752127306
2019-04-09;1;0;1.20359960734632
2019-04-10;1;0;1.25667811620548
