date;tratio;tdef;relawat
2019-01-01;1;0;0.983927699597282
2019-01-02;1;0;0.983589331492802
2019-01-03;1;0;0.973053492435176
2019-01-04;1;0;0.965437091505516
2019-01-05;1;0;0.979381220180079
2019-01-06;1;0;0.985798989577788
2019-01-07;1;0;0.975324889093385
2019-01-08;1;0;0.97490125455626
2019-01-09;1;0;0.975880495223983
2019-01-10;1;0;0.966434854479781
2019-01-11;1;0;0.956404419304798
2019-01-12;1;0;0.947642019058831
2019-01-13;1;0;0.978386066234145
2019-01-14;1;0;1.01228129777654
2019-01-15;1;0;1.00019547863306
2019-01-16;1;0;0.98564133063068
2019-01-17;1;0;1.00644547505414
2019-01-18;1;0;1.02081765966329
2019-01-19;1;0;1.01279167019563
2019-01-20;1;0;0.996486262409154
2019-01-21;1;0;0.981930883227195
2019-01-22;1;0;0.970439006786023
2019-01-23;1;0;0.971293375189992
2019-01-24;1;0;0.972677662229652
2019-01-25;1;0;0.96414835210293
2019-01-26;1;0;0.954217372715664
2019-01-27;1;0;0.969362889144803
2019-01-28;1;0;0.977186740396925
2019-01-29;1;0;0.975507237689162
2019-01-30;1;0;0.976524427926289
2019-01-31;1;0;0.977505131124164
2019-02-01;1;0;1.23466032538527
2019-02-02;1;0;1.25190864739787
2019-02-03;1;0;1.22565065246669
2019-02-04;1;0;1.11224107417805
2019-02-05;1;0;1.05367404248767
2019-02-06;1;0;1.00991320884415
2019-02-07;1;0;0.996935475660573
2019-02-08;1;0;0.997410799417709
2019-02-09;1;0;0.971263810038147
2019-02-10;1;0;1.03939617537094
2019-02-11;1;0;1.05999974502433
2019-02-12;1;0;1.03719158777482
2019-02-13;1;0;0.990614699112658
2019-02-14;1;0;0.948773349086348
2019-02-15;1;0;0.914219351263138
2019-02-16;1;0;0.885411345605098
2019-02-17;1;0;0.860184149194546
2019-02-18;1;0;0.838201543405269
2019-02-19;1;0;0.820369520912951
2019-02-20;1;0;0.803097810320536
2019-02-21;1;0;0.784173715239837
2019-02-22;1;0;0.769434963185719
2019-02-23;1;0;0.766852181110886
2019-02-24;1;0;0.748555696786562
2019-02-25;1;0;0.731037090690326
2019-02-26;1;0;0.711018360107932
2019-02-27;1;0;0.692702304160973
2019-02-28;1;0;0.674759131541948
2019-03-01;1;0;0.672044246334677
2019-03-02;1;0;0.671392906161172
2019-03-03;1;0;0.658929528680987
2019-03-04;1;0;0.789900616600089
2019-03-05;1;0;0.792484528159751
2019-03-06;1;0;0.806180981085956
2019-03-07;1;0;1.01889270892317
2019-03-08;1;0;1.12900311041343
2019-03-09;1;0;1.05893008087148
2019-03-10;1;0;1.01565219660703
2019-03-11;1;0;0.998931245250118
2019-03-12;1;0;0.985941910282016
2019-03-13;1;0;1.01159424057714
2019-03-14;1;0;1.04227252392268
2019-03-15;1;0;1.0649676600583
2019-03-16;1;0;0.98931963756239
2019-03-17;1;0;0.973887312012579
2019-03-18;1;0;1.20975939082795
2019-03-19;1;0;1.1103133763769
2019-03-20;1;0;1.06801622740375
2019-03-21;1;0;0.995066964201745
2019-03-22;1;0;0.933777808426198
2019-03-23;1;0;0.879167194095267
2019-03-24;1;0;0.835172581210856
2019-03-25;1;0;0.807647232050687
2019-03-26;1;0;0.804917179011395
2019-03-27;1;0;0.804645729513666
2019-03-28;1;0;0.801614449250536
2019-03-29;1;0;0.767490258324912
2019-03-30;1;0;0.736177957546121
2019-03-31;1;0;0.718985235482767
2019-04-01;1;0;0.74802719272345
2019-04-02;1;0;0.796467684612612
2019-04-03;1;0;1.07071793988874
2019-04-04;1;0;1.25128389054865
2019-04-05;1;0;1.23819823313304
2019-04-06;1;0;1.10628952736755
2019-04-07;1;0;1.04629946604502
2019-04-08;1;0;1.11880425940488
2019-04-09;1;0;1.15521694774226
2019-04-10;1;0;1.19226115969684
2019-04-11;1;0;1.18602630295226
2019-04-12;1;0;1.09164120390649
2019-04-13;1;0;1.14497579276032
2019-04-14;1;0;1.15144519186696
2019-04-15;1;0;1.06641211014803
2019-04-16;1;0;1.00887234611473
2019-04-17;1;0;0.943287978029134
2019-04-18;1;0;0.929098732623953
2019-04-19;1;0;0.875425002624735
2019-04-20;1;0;0.821141854992451
2019-04-21;1;0;0.776167710019516
2019-04-22;1;0;0.747368719783314
2019-04-23;1;0;1.15411326925455
2019-04-24;1;0;1.22313583353275
2019-04-25;1;0;1.1394455213706
2019-04-26;1;0;1.21341798660509
2019-04-27;1;0;1.12910021530227
2019-04-28;1;0;1.24812285306413
2019-04-29;1;0;1.16287958149571
2019-04-30;1;0;1.04179416527735
2019-05-01;1;0;0.950073196538889
2019-05-02;1;0;0.990243018434921
2019-05-03;1;0;1.21654424421303
2019-05-04;1;0;1.19625041453719
2019-05-05;1;0;1.2466430029457
2019-05-06;1;0;1.12786464844337
2019-05-07;1;0;1.07889647454889
2019-05-08;1;0;1.11168311091532
2019-05-09;1;0;1.10891020051945
2019-05-10;1;0;1.06556649872359
2019-05-11;1;0;1.2267813812684
2019-05-12;1;0;1.21090285162104
2019-05-13;1;0;1.09056817452194
2019-05-14;1;0;0.990388687929532
2019-05-15;1;0;0.971351149987594
2019-05-16;0.997777469963038;0.000437586555711772;0.939196034007662
2019-05-17;1;0;0.944073401353369
2019-05-18;1;0;1.09776532242108
2019-05-19;1;0;1.17781622632
2019-05-20;1;5.55111512312578e-17;1.19098597086502
2019-05-21;1;2.22044604925031e-16;1.12718748427914
2019-05-22;0.999673181510922;0.000505285289592372;1.01616925161198
2019-05-23;0.995764123949882;0.00862775056140164;0.894468230107416
