date;b01;b02;b03;b04;b05;b06;b07;b08;b08a;b09;b11;b12
2020-01-21;0.11599999666214;0.122699998319149;0.130300000309944;0.123000003397465;0.148200005292892;0.226699993014336;0.248199999332428;0.259200006723404;0.252499997615814;0.266200006008148;0.164700001478195;0.135900005698204
2020-01-28;0.110299997031689;0.104900002479553;0.114699997007847;0.111400000751019;0.138999998569489;0.221799999475479;0.253600001335144;0.269300013780594;0.275999993085861;0.261099994182587;0.152899995446205;0.125
2020-02-04;0.107799999415874;0.105099998414516;0.116400003433228;0.111299999058247;0.133300006389618;0.214399993419647;0.234699994325638;0.238000005483627;0.261599987745285;0.260199993848801;0.156200006604195;0.125699996948242
2020-02-11;0.112499997019768;0.125499993562698;0.131600007414818;0.12729999423027;0.149100005626678;0.222299993038177;0.254700005054474;0.268599987030029;0.27649998664856;0.271600008010864;0.17059999704361;0.144099995493889
2020-02-18;0.116300001740456;0.108599998056889;0.119499996304512;0.110500000417233;0.138699993491173;0.218500003218651;0.244699999690056;0.24770000576973;0.25229999423027;0.261700004339218;0.160699993371964;0.128299996256828
2020-02-25;0.117600001394749;0.114399999380112;0.121899999678135;0.116700001060963;0.140699997544289;0.217600002884865;0.249300003051758;0.252400010824203;0.263700008392334;0.260600000619888;0.162400007247925;0.133699998259544
2020-03-03;0.234300002455711;0.215599998831749;0.217600002884865;0.213799998164177;0.236900001764297;0.301600009202957;0.32379999756813;0.329499989748001;0.325399994850159;0.339300006628036;0.132799997925758;0.119499996304512
2020-03-17;0.116999998688698;0.112499997019768;0.119699999690056;0.114000000059605;0.142000004649162;0.22579999268055;0.252099990844727;0.248099997639656;0.270500004291534;0.265799999237061;0.169400006532669;0.134499996900558
2020-03-24;0.246299996972084;0.204199999570847;0.217199996113777;0.211799994111061;0.223800003528595;0.260800004005432;0.271899998188019;0.29449999332428;0.287200003862381;0.368400007486343;0.24210000038147;0.217600002884865
2020-04-07;0.118500001728535;0.115099996328354;0.128000006079674;0.118900001049042;0.147400006651878;0.223800003528595;0.254799991846085;0.263000011444092;0.271899998188019;0.272899985313416;0.181199997663498;0.143800005316734
2020-04-14;0.158299997448921;0.147799998521805;0.164299994707108;0.158899992704391;0.192100003361702;0.276600003242493;0.310900002717972;0.302300006151199;0.31920000910759;0.319599986076355;0.218199998140335;0.17739999294281
2020-04-21;0.111199997365475;0.11259999871254;0.120600000023842;0.117299996316433;0.153400003910065;0.232500001788139;0.260399997234344;0.261799991130829;0.293700009584427;0.276899993419647;0.194499999284744;0.15090000629425
2020-04-28;0.113499999046326;0.117600001394749;0.124399997293949;0.120200000703335;0.156800001859665;0.246299996972084;0.273099988698959;0.271499991416931;0.294900000095367;0.282499998807907;0.194399997591972;0.155399993062019
2020-06-02;0.259200006723404;0.150700002908707;0.181700006127357;0.206000000238419;0.29789999127388;0.385399997234344;0.401300013065338;0.330300003290176;0.418199986219406;0.535199999809265;0.365099996328354;0.287900000810623
2020-06-16;0.118199996650219;0.117899999022484;0.1300999969244;0.120899997651577;0.156399995088577;0.265599995851517;0.291500002145767;0.279300004243851;0.304899990558624;0.304199993610382;0.211600005626678;0.167500004172325
2020-07-07;0.116549998521805;0.116200000047684;0.129700005054474;0.119199998676777;0.157000005245209;0.263599991798401;0.289649993181229;0.278750002384186;0.307599991559982;0.301550000905991;0.205899998545647;0.154200002551079
2020-07-28;0.115900002419949;0.116499997675419;0.126000002026558;0.11540000140667;0.152099996805191;0.241200000047684;0.280699998140335;0.265199989080429;0.297100007534027;0.290600001811981;0.205400004982948;0.153600007295609
2020-08-04;0.121399998664856;0.116499997675419;0.126499995589256;0.119199998676777;0.157499998807907;0.254999995231628;0.288700014352798;0.268299996852875;0.298099994659424;0.292100012302399;0.20550000667572;0.155399993062019
2020-08-11;0.116999998688698;0.118199996650219;0.127900004386902;0.117499999701977;0.160899996757507;0.251599997282028;0.284500002861023;0.271600008010864;0.31920000910759;0.292199999094009;0.203999996185303;0.151999995112419
2020-08-18;0.116800002753735;0.116999998688698;0.123499996960163;0.115000002086163;0.151099994778633;0.244000002741814;0.283399999141693;0.258500009775162;0.288700014352798;0.279900014400482;0.195999994874001;0.155000001192093
2020-09-01;0.1233000010252;0.119999997317791;0.133699998259544;0.124700002372265;0.160400003194809;0.245800003409386;0.269499987363815;0.259700000286102;0.290100008249283;0.282299995422363;0.200499996542931;0.151999995112419
2020-09-15;0.118000000715256;0.113799996674061;0.125100001692772;0.117600001394749;0.152799993753433;0.233600005507469;0.273799985647202;0.24889999628067;0.282900005578995;0.27020001411438;0.1875;0.147799998521805
2020-09-29;0.11089999973774;0.113300003111362;0.116899996995926;0.112800002098083;0.145199999213219;0.224199995398521;0.23870000243187;0.230900004506111;0.263700008392334;0.261700004339218;0.178399994969368;0.142399996519089
2020-10-06;0.1233000010252;0.122900001704693;0.126399993896484;0.116899996995926;0.14360000193119;0.211899995803833;0.250600010156631;0.226199999451637;0.263300001621246;0.261500000953674;0.182199999690056;0.141699999570847
2020-10-27;0.110399998724461;0.114600002765656;0.1199000030756;0.11429999768734;0.141599997878075;0.223199993371964;0.247400000691414;0.24040000140667;0.260699987411499;0.250600010156631;0.169599995017052;0.139599993824959
2020-11-03;0.113399997353554;0.120600000023842;0.128299996256828;0.124099999666214;0.151600003242493;0.221100002527237;0.231499999761581;0.232099995017052;0.257299989461899;0.244299992918968;0.175999999046326;0.143399998545647
2020-11-10;0.094700001180172;0.100299999117851;0.112000003457069;0.113799996674061;0.134200006723404;0.19310000538826;0.211400002241135;0.206900000572205;0.227599993348122;0.217899993062019;0.157199993729591;0.132599994540215
2020-11-17;0.0957000032067299;0.103900000452995;0.11089999973774;0.10809999704361;0.1317999958992;0.193399995565414;0.217899993062019;0.209800004959106;0.236100003123283;0.234699994325638;0.159500002861023;0.127599999308586
2020-11-24;0.098750002682209;0.101000003516674;0.113750003278255;0.110449999570847;0.133900001645088;0.19734999537468;0.217299997806549;0.221349999308586;0.256199985742569;0.239500001072884;0.163249999284744;0.1317999958992
2021-01-05;0.247899994254112;0.253699988126755;0.248699992895126;0.229699999094009;0.25;0.315299987792969;0.36379998922348;0.318399995565414;0.363999992609024;0.349400013685226;0.125300005078316;0.116899996995926
2021-02-16;0.0929500013589859;0.0979499965906143;0.116850003600121;0.122299998998642;0.16355000436306;0.248999997973442;0.264299988746643;0.250449985265732;0.28889998793602;0.274100005626678;0.157049998641014;0.129600003361702
2021-03-23;0.0996000021696091;0.0826999992132187;0.112199999392033;0.110100001096725;0.153400003910065;0.235200002789497;0.254299998283386;0.244200006127357;0.265100002288818;0.263000011444092;0.17679999768734;0.142900004982948
2021-03-30;0.103799998760223;0.0998999997973442;0.116200000047684;0.110299997031689;0.150199994444847;0.229900002479553;0.252700001001358;0.259099990129471;0.288500010967255;0.27250000834465;0.198500007390976;0.160899996757507
2021-04-06;0.10419999808073;0.103399999439716;0.11710000038147;0.109200000762939;0.145400002598763;0.231000006198883;0.246700003743172;0.238999992609024;0.265300005674362;0.269199997186661;0.201299995183945;0.162699997425079
2021-04-20;0.118100002408028;0.108300000429153;0.121100001037121;0.10809999704361;0.152999997138977;0.247899994254112;0.270999997854233;0.26690000295639;0.28600001335144;0.277700006961823;0.209299996495247;0.159700006246567
2021-05-04;0.125499993562698;0.126499995589256;0.132200002670288;0.124700002372265;0.169100001454353;0.251399993896484;0.273200005292892;0.263200014829636;0.295300006866455;0.289600014686584;0.215399995446205;0.169400006532669
2021-05-25;0.126000002026558;0.125799998641014;0.14020000398159;0.137299999594688;0.165000006556511;0.24940000474453;0.287299990653992;0.276899993419647;0.300000011920929;0.303400009870529;0.217299997806549;0.173099994659424
2021-06-15;0.130999997258186;0.131600007414818;0.143999993801117;0.124200001358986;0.171499997377396;0.276800006628036;0.323300004005432;0.304399996995926;0.334300011396408;0.32490000128746;0.215599998831749;0.163900002837181
2021-07-06;0.135000005364418;0.129399999976158;0.143500000238419;0.131400004029274;0.177499994635582;0.297399997711182;0.338299989700317;0.321700006723404;0.362500011920929;0.346799999475479;0.220100000500679;0.162400007247925
2021-08-17;0.145899996161461;0.140100002288818;0.143900007009506;0.130400002002716;0.16609999537468;0.268400013446808;0.313199996948242;0.299899995326996;0.330000013113022;0.314900010824203;0.198899999260902;0.152600005269051
2021-08-24;0.114399999380112;0.115800000727177;0.124200001358986;0.115699999034405;0.150499999523163;0.249200001358986;0.285600006580353;0.27020001411438;0.296999990940094;0.294999986886978;0.187800005078316;0.144500002264977
2021-08-31;0.122900001704693;0.124099999666214;0.127000004053116;0.117700003087521;0.145799994468689;0.240099996328354;0.292400002479553;0.258300006389618;0.306199997663498;0.294800013303757;0.177699998021126;0.138199999928474
2021-09-07;0.121899999678135;0.116200000047684;0.1283999979496;0.120399996638298;0.155900001525879;0.256599992513657;0.288199990987778;0.282200008630753;0.311300009489059;0.297500014305115;0.186499997973442;0.141200006008148
2021-09-14;0.173500001430511;0.172800004482269;0.158099994063377;0.134900003671646;0.154300004243851;0.222699999809265;0.246900007128716;0.29339998960495;0.252600014209747;0.38289999961853;0.177599996328354;0.146899998188019
2021-09-21;0.1199000030756;0.122800000011921;0.129199996590614;0.122299998998642;0.152500003576279;0.241099998354912;0.273699998855591;0.257499992847443;0.296499997377396;0.293099999427795;0.183100000023842;0.144600003957748
2021-10-05;0.112099997699261;0.10700000077486;0.116899996995926;0.110600002110004;0.146300002932549;0.229800000786781;0.252700001001358;0.227899998426437;0.259999990463257;0.268900007009506;0.173899993300438;0.13459999859333
2021-10-12;0.106600001454353;0.107900001108646;0.117299996316433;0.111400000751019;0.15090000629425;0.230499997735023;0.256999999284744;0.235300004482269;0.282400012016296;0.278200000524521;0.17620000243187;0.143999993801117
2021-10-19;0.103699997067451;0.0967999994754791;0.113899998366833;0.107799999415874;0.142900004982948;0.228300005197525;0.262800008058548;0.228799998760223;0.256599992513657;0.271800011396408;0.170100003480911;0.140599995851517
2021-10-26;0.0982000008225441;0.0926999971270561;0.10700000077486;0.104599997401237;0.141499996185303;0.223700001835823;0.258199989795685;0.227099999785423;0.264699995517731;0.264999985694885;0.169100001454353;0.132799997925758
2021-11-23;0.098800003528595;0.105499997735023;0.108400002121925;0.107400000095367;0.134299993515015;0.218700006604195;0.221499994397163;0.23929999768734;0.247999995946884;0.254599988460541;0.158700004220009;0.129099994897842
2021-12-14;0.0944999977946281;0.0945999994874001;0.103299997746944;0.106100000441074;0.134700000286102;0.220200002193451;0.247999995946884;0.239700004458427;0.279700011014938;0.263300001621246;0.148000001907349;0.124700002372265
2021-12-28;0.158600002527237;0.140300005674362;0.14920000731945;0.145999997854233;0.175799995660782;0.245199993252754;0.262199997901917;0.26240000128746;0.285800009965897;0.341300010681152;0.164399996399879;0.140300005674362
2022-01-04;0.128199994564056;0.12780000269413;0.136999994516373;0.124700002372265;0.145600005984306;0.226199999451637;0.271899998188019;0.22859999537468;0.283199995756149;0.276699990034103;0.150199994444847;0.128700003027916
2022-01-11;0.0921000018715858;0.107500001788139;0.113399997353554;0.108499996364117;0.139300003647804;0.24439999461174;0.250999987125397;0.24099999666214;0.26800000667572;0.268999993801117;0.165500000119209;0.133599996566772
2022-01-18;0.0944499969482422;0.0991000011563301;0.103249996900558;0.105149999260902;0.134350001811981;0.231049999594688;0.243149995803833;0.232150003314018;0.27335000038147;0.261999994516373;0.16075000166893;0.130150005221367
2022-01-25;0.137600004673004;0.16949999332428;0.164599999785423;0.145400002598763;0.17739999294281;0.256300002336502;0.268900007009506;0.305000007152557;0.304100006818771;0.31020000576973;0.1942999958992;0.154400005936623
2022-02-08;0.106499999761581;0.11150000244379;0.116099998354912;0.11370000243187;0.154699996113777;0.239500001072884;0.242599993944168;0.242599993944168;0.27250000834465;0.268999993801117;0.173600003123283;0.140900000929832
2022-02-22;0.141350001096725;0.141149997711182;0.15174999833107;0.155349999666214;0.186299994587898;0.268900007009506;0.294699996709824;0.291299998760223;0.325450003147125;0.308699995279312;0.209350004792213;0.170149996876717
2022-03-01;0.173199996352196;0.16779999434948;0.179299995303154;0.203899994492531;0.228200003504753;0.306300014257431;0.340299993753433;0.329899996519089;0.366699993610382;0.368600010871887;0.275099992752075;0.227400004863739
2022-03-08;0.107900001108646;0.10530000180006;0.119699999690056;0.118749998509884;0.15174999833107;0.225950002670288;0.247099995613098;0.240899994969368;0.2846499979496;0.269250005483627;0.185399994254112;0.149250000715256
2022-03-15;0.114399999380112;0.107799999415874;0.117399998009205;0.11429999768734;0.154100000858307;0.238100007176399;0.264099985361099;0.23199999332428;0.291200011968613;0.275599986314774;0.190200001001358;0.151299998164177
2022-03-22;0.1199000030756;0.119300000369549;0.12610000371933;0.122599996626377;0.157800003886223;0.241799995303154;0.269699990749359;0.257699996232986;0.285400003194809;0.275000005960464;0.18979999423027;0.150299996137619
2022-04-12;0.134100005030632;0.123199999332428;0.138999998569489;0.135900005698204;0.174099996685982;0.254799991846085;0.293999999761581;0.273900002241135;0.313100010156631;0.307500004768372;0.216299995779991;0.174400001764297
2022-04-26;0.128499999642372;0.111800000071526;0.125499993562698;0.117799997329712;0.158700004220009;0.250499993562698;0.290499985218048;0.266299992799759;0.311899989843369;0.297399997711182;0.20550000667572;0.159299999475479
2022-06-07;0.11879999935627;0.11599999666214;0.12720000743866;0.118299998342991;0.163599997758865;0.261400014162064;0.311100006103516;0.289000004529953;0.324499994516373;0.31920000910759;0.212599992752075;0.158000007271767
2022-06-21;0.124300003051758;0.122299998998642;0.146099999547005;0.139599993824959;0.182899996638298;0.282400012016296;0.315299987792969;0.308800011873245;0.348600000143051;0.33899998664856;0.229200005531311;0.175799995660782
2022-06-28;0.125100001692772;0.122000001370907;0.131699994206429;0.120800003409386;0.157499998807907;0.28889998793602;0.317999988794327;0.300700008869171;0.337300002574921;0.328900009393692;0.216700002551079;0.158299997448921
2022-07-12;0.129850000143051;0.121699996292591;0.133049994707108;0.120949998497963;0.163100004196167;0.27590000629425;0.316700011491776;0.301499992609024;0.340499997138977;0.33245000243187;0.214149996638298;0.157900005578995
2022-07-19;0.147499993443489;0.141000002622604;0.144600003957748;0.132100000977516;0.170399993658066;0.278200000524521;0.325800001621246;0.300599992275238;0.342799991369247;0.329800009727478;0.218199998140335;0.160500004887581
2022-07-26;0.130799993872643;0.128000006079674;0.132200002670288;0.120099999010563;0.162499994039536;0.262100011110306;0.315400004386902;0.296000003814697;0.340099990367889;0.330199986696243;0.217800006270409;0.156900003552437
2022-08-16;0.117600001394749;0.113399997353554;0.123350001871586;0.114249996840954;0.149700000882149;0.251049995422363;0.291599988937378;0.270449995994568;0.30485001206398;0.300749987363815;0.200249999761581;0.149900004267693
2022-09-20;0.110799998044968;0.109899997711182;0.117700003087521;0.109399996697903;0.136399999260902;0.221699997782707;0.261500000953674;0.234899997711182;0.281300008296967;0.274500012397766;0.17849999666214;0.139200001955032
2022-10-04;0.126800000667572;0.118000000715256;0.127599999308586;0.12890000641346;0.159799993038177;0.244200006127357;0.263099998235703;0.254299998283386;0.28889998793602;0.294999986886978;0.196799993515015;0.153799995779991
2022-10-25;0.090549997985363;0.0970500037074089;0.107400000095367;0.109350003302097;0.134700000286102;0.186550006270409;0.213100001215935;0.181999996304512;0.2255499958992;0.242799997329712;0.166999995708466;0.136150002479553
2022-11-15;0.0948999971151352;0.0979999974370003;0.098300002515316;0.101800002157688;0.132499992847443;0.202800005674362;0.227500006556511;0.18299999833107;0.24549999833107;0.250600010156631;0.164199993014336;0.133300006389618
2022-11-22;0.0810000002384186;0.0860999971628189;0.0991000011563301;0.098300002515316;0.124799996614456;0.204600006341934;0.226999998092651;0.214800000190735;0.245600000023842;0.242200002074242;0.151099994778633;0.123499996960163
2023-02-07;0.0984499976038933;0.10785000026226;0.117600001394749;0.117200002074242;0.148499995470047;0.23870000243187;0.266299992799759;0.247500002384186;0.279749989509583;0.270350009202957;0.163149997591972;0.133599996566772
2023-02-21;0.128099992871284;0.121500000357628;0.140000000596046;0.133599996566772;0.162900000810623;0.225700005888939;0.25780001282692;0.250900000333786;0.288599997758865;0.281599998474121;0.188800007104874;0.153799995779991
2023-03-28;0.22945000231266;0.2204499989748;0.219950005412102;0.214100003242493;0.241850003600121;0.294900000095367;0.31275001168251;0.30375000834465;0.323049992322922;0.389250010251999;0.236849993467331;0.202649995684624
2023-07-04;0.128700003027916;0.126900002360344;0.137299999594688;0.123599998652935;0.16159999370575;0.28659999370575;0.315699994564056;0.310400009155273;0.344300001859665;0.337000012397766;0.204899996519089;0.151899993419647
2023-07-11;0.155200004577637;0.150499999523163;0.156499996781349;0.138899996876717;0.177300006151199;0.302799999713898;0.347699999809265;0.326499998569489;0.370700001716614;0.355800002813339;0.221399992704391;0.166199997067451
2023-08-08;0.11429999768734;0.110500000417233;0.126000002026558;0.115099996328354;0.149499997496605;0.26570001244545;0.303700000047684;0.275400012731552;0.316799998283386;0.308899998664856;0.195299997925758;0.143299996852875
2023-08-15;0.158199995756149;0.117600001394749;0.143150001764297;0.140349999070168;0.178399994969368;0.272350013256073;0.314550012350082;0.269349992275238;0.337599992752075;0.42179998755455;0.217250004410744;0.17339999973774
2023-08-22;0.174999997019768;0.12899999320507;0.13570000231266;0.123000003397465;0.156499996781349;0.270700007677078;0.32379999756813;0.289000004529953;0.34400001168251;0.373299986124039;0.207699999213219;0.172900006175041
2023-09-05;0.119400002062321;0.116300001740456;0.127749994397163;0.116400003433228;0.147300004959106;0.251399993896484;0.2880499958992;0.273900002241135;0.307850003242493;0.300599992275238;0.186599999666214;0.140650004148483
2023-09-19;0.109099999070168;0.109600000083447;0.116800002753735;0.112000003457069;0.138600006699562;0.232999995350838;0.255499988794327;0.237100005149841;0.268400013446808;0.281300008296967;0.17399999499321;0.138199999928474
2023-09-26;0.127399995923042;0.118699997663498;0.127900004386902;0.120999999344349;0.157000005245209;0.24600000679493;0.278800010681152;0.248400002717972;0.294900000095367;0.306100010871887;0.188500002026558;0.148699998855591
2023-10-31;0.124700002372265;0.139200001955032;0.128800004720688;0.116400003433228;0.14360000193119;0.212799996137619;0.250299990177155;0.207900002598763;0.26460000872612;0.267699986696243;0.163599997758865;0.130500003695488
2023-11-14;0.246500000357628;0.209499999880791;0.248999997973442;0.288500010967255;0.328399986028671;0.393999993801117;0.408199995756149;0.37610000371933;0.418999999761581;0.470800012350082;0.386000007390976;0.325300008058548
2023-11-21;0.0953999981284142;0.0997999981045723;0.107699997723103;0.105700001120567;0.124499998986721;0.213300004601479;0.235100001096725;0.228699997067451;0.248999997973442;0.249799996614456;0.158600002527237;0.129399999976158
2023-11-28;0.0945999994874001;0.0961000025272369;0.106299996376038;0.103000000119209;0.130400002002716;0.215299993753433;0.252400010824203;0.228400006890297;0.25780001282692;0.249599993228912;0.159600004553795;0.129399999976158
2023-12-05;0.493699997663498;0.475300014019012;0.464399993419647;0.459100008010864;0.493699997663498;0.541999995708466;0.556400001049042;0.574000000953674;0.566600024700165;0.746399998664856;0.322200000286102;0.314300000667572
2023-12-12;0.103799998760223;0.114399999380112;0.109399996697903;0.106700003147125;0.132499992847443;0.209900006651878;0.235799998044968;0.217199996113777;0.23759999871254;0.244499996304512;0.130999997258186;0.112000003457069
2023-12-19;0.0957999974489212;0.0881000012159348;0.0996999964118004;0.099200002849102;0.126399993896484;0.198899999260902;0.226600006222725;0.161400005221367;0.224500000476837;0.242200002074242;0.150199994444847;0.122599996626377
2024-01-02;0.100599996745586;0.109300002455711;0.107199996709824;0.105599999427795;0.134100005030632;0.230700001120567;0.253500014543533;0.238999992609024;0.245000004768372;0.259099990129471;0.153500005602837;0.125499993562698
2024-01-09;0.0930000022053719;0.0879999995231628;0.104900002479553;0.0976999998092651;0.126599997282028;0.230800002813339;0.265500009059906;0.252600014209747;0.289000004529953;0.272399991750717;0.147699996829033;0.124799996614456
2024-01-23;0.101499997079372;0.0976999998092651;0.111199997365475;0.11150000244379;0.136700004339218;0.206799998879433;0.2432000041008;0.223900005221367;0.261900007724762;0.26129999756813;0.150999993085861;0.127499997615814
2024-01-30;0.412999987602234;0.405900001525879;0.397000014781952;0.389999985694885;0.424600005149841;0.473199993371964;0.485000014305115;0.505599975585938;0.49889999628067;0.623600006103516;0.418900012969971;0.378100007772446
2024-03-12;0.505800008773804;0.489699989557266;0.467799991369247;0.454600006341934;0.478799998760223;0.501500010490417;0.506900012493134;0.518999993801117;0.502499997615814;0.682299971580505;0.399300009012222;0.376300007104874
2024-04-02;0.158099994063377;0.141100004315376;0.161200001835823;0.152199998497963;0.194399997591972;0.282400012016296;0.315499991178513;0.307500004768372;0.323399990797043;0.316399991512299;0.218500003218651;0.173099994659424
2024-04-09;0.110699996352196;0.11429999768734;0.126200005412102;0.122000001370907;0.157499998807907;0.249300003051758;0.282099992036819;0.27360001206398;0.299600005149841;0.294200003147125;0.211300000548363;0.159600004553795
2024-07-16;0.121699996292591;0.124700002372265;0.132799997925758;0.120700001716614;0.161899998784065;0.274199992418289;0.311599999666214;0.297100007534027;0.325500011444092;0.323199987411499;0.204300001263618;0.149299994111061
2024-07-30;0.114600002765656;0.122100003063679;0.133300006389618;0.124099999666214;0.164199993014336;0.281599998474121;0.31920000910759;0.295700013637543;0.32480001449585;0.331200003623962;0.209099993109703;0.154799997806549
2024-08-06;0.13120000064373;0.128199994564056;0.135900005698204;0.120600000023842;0.153099998831749;0.27020001411438;0.323599994182587;0.288100004196167;0.335099995136261;0.322200000286102;0.19709999859333;0.145799994468689
2024-08-13;0.116099998354912;0.110699996352196;0.121500000357628;0.116800002753735;0.153300002217293;0.248600006103516;0.279599994421005;0.268200010061264;0.299199998378754;0.306100010871887;0.187999993562698;0.143999993801117
2024-08-20;0.122100003063679;0.116800002753735;0.12950000166893;0.117299996316433;0.150399997830391;0.263999998569489;0.302300006151199;0.284700006246567;0.313899993896484;0.30689999461174;0.187399998307228;0.144099995493889
2024-08-27;0.126599997282028;0.130899995565414;0.13680000603199;0.125499993562698;0.159400001168251;0.255499988794327;0.289499998092651;0.276300013065338;0.320800006389618;0.312799990177155;0.19760000705719;0.148699998855591
2024-09-24;0.106700003147125;0.10700000077486;0.11540000140667;0.108599998056889;0.137799993157387;0.231800004839897;0.275299996137619;0.247600004076958;0.283800005912781;0.280299991369247;0.173299998044968;0.136999994516373
