dates;tmean;prec;tmin;tmax;globrad;vappres;windspeed
2019-02-12;-5.29734903971352;0.0906937107174599;-10.214697265625;-2.80624999999998;11.7389886132813;0.220458978517284;2.38923122558718
2019-02-13;-5.95763753255206;0;-12.8755859375;1.62075195312502;11.5633952539063;0.256216658663113;1.79338362836718
2019-02-14;-3.03257853190102;0;-10.06650390625;5.03383789062502;11.3281045039062;0.300807508201288;1.51001284678841
2019-02-15;-1.20635579427081;0;-9.39804687499998;6.45571289062502;12.245284453125;0.28742157505731;1.23887505803714
2019-02-16;-1.04878336588539;0;-9.23349609374998;7.53798828125002;12.4264405507812;0.287094994449297;1.00288786387227
2019-02-17;-0.376938883463519;0;-7.43808593749998;7.40273437500002;12.833084765625;0.290799938379899;0.872341007084971
2019-02-18;-0.902848307291644;0;-8.21542968749998;6.52651367187502;13.0233641953125;0.287569120681933;0.829431837549318
2019-02-19;-1.44578653971352;0;-8.47055664062498;4.76113281250002;12.3560811484375;0.323081507225962;0.825353680828535
2019-02-20;-0.180619303385394;0;-7.60312499999998;4.63344726562502;12.60823075;0.338065194819887;0.772869575321169
2019-02-21;0.589247639973981;0;-6.34580078124998;5.39443359375002;12.798704375;0.379576337059917;1.08373391005126
2019-02-22;0.142358398437523;0.314659910088722;-4.98007812499998;3.98085937500002;12.295718;0.422669220823674;2.11327464364393
2019-02-23;-0.209549967447894;0.000379499681457673;-5.81308593749998;2.28286132812502;13.0257736875;0.321267113633108;1.29585417981691
2019-02-24;-0.0491394042968523;0;-8.92661132812498;5.81166992187502;12.6026465625;0.286588662833907;1.04491834493443
2019-02-25;0.967218017578148;0;-5.30112304687498;6.07143554687502;13.714285875;0.405430390076186;1.27947786114314
2019-02-26;2.02556762695315;0;-3.79111328124998;7.34072265625002;12.7628590625;0.399152328789959;1.74317835861681
2019-02-27;3.77223103841148;0;-3.53964843749998;9.31875000000002;14.2207841369667;0.431431814457817;1.35714651151111
2019-02-28;3.43178710937502;0;-4.60239257812498;9.00991210937502;14.6220098950958;0.393239451271847;1.76539308440755
2019-03-01;0.772485351562523;0.603056385159562;-4.27036132812498;4.27285156250002;9.00368003198242;0.427722222618791;1.27332708968289
2019-03-02;0.109633382161481;0.0335423310957594;-5.57773437499998;4.26601562500002;12.8635141264648;0.416339351118015;1.25019881690172
2019-03-03;1.2803894042969;0;-5.74887695312498;4.94472656250002;14.053768473877;0.450669510364702;1.05597653650654
2019-03-04;0.207716878255231;8.85144414809247;-4.94199218749998;2.92836914062502;9.5712090324707;0.524693547851369;0.794262136830629
2019-03-05;-0.393743896484352;0.233468194835496;-6.19956054687498;3.21059570312502;14.5887345507813;0.414905995790113;1.42380636070604
2019-03-06;0.288161214192731;0.961921438122459;-6.53989257812498;3.03750000000002;11.43397903125;0.495388445401316;0.689090070290243
2019-03-07;2.68649698893231;14.0379323565867;-0.680029296874977;1.72231445312502;5.97930362890625;0.666025126944571;0.766350116401041
2019-03-08;1.8614440917969;8.83280648940854;-3.31479492187498;3.55874023437502;13.1435991205139;0.555308380239211;0.730341931351068
2019-03-09;1.65791219075523;0.117274598665063;-4.51352539062498;4.59682617187502;12.6793554575195;0.543979389216545;1.12681424452416
2019-03-10;1.69228515625002;0.634158820535191;-4.89780273437498;4.23476562500002;9.79433420678711;0.567863082863155;1.02543917088299
2019-03-11;-1.74639485677081;0.160965487452813;-6.16586914062498;0.858300781250023;13.6118274931641;0.314038974925139;2.2512093547742
2019-03-12;-2.57941284179685;0.150533785017615;-7.87436523437498;0.997705078125023;17.6543380119629;0.245754453801701;1.77318019584646
2019-03-13;-3.1286682128906;2.77348674359246;-9.85605468749998;1.27822265625002;13.7391832746582;0.332882206980804;0.68039936576115
2019-03-14;-2.38921712239581;3.23559604834145;-9.60507812499998;1.66884765625002;13.5994850837402;0.365272095698815;1.73804511481256
2019-03-15;0.133091227213564;2.75062413584237;-6.44028320312498;3.84633789062502;14.3011553984375;0.491489019400291;2.06665234070574
2019-03-16;3.32513834635419;0.00151799872583069;-4.96542968749998;8.99648437500002;16.6564774921875;0.496262104948563;1.7899844112778
2019-03-17;2.22909952799481;1.63918355559645;-4.27646484374998;4.76918945312502;11.418633302002;0.59832948465604;0.671880037781607
2019-03-18;-1.83384806315102;17.506458412754;-7.54868164062498;1.23012695312502;9.38154789453125;0.387894114301781;0.755802390130142
2019-03-19;-3.22014973958331;0.0101638714227192;-9.82114257812498;0.925927734375023;18.0183028554688;0.287961738134823;0.925227566263322
2019-03-20;-3.31597493489581;0.000379499681457673;-11.641455078125;1.16933593750002;19.7614774179687;0.258027480317213;0.897587078222355
2019-03-21;-0.321763102213519;0;-11.34091796875;6.66982421875002;20.2667280742188;0.227695872146191;1.00380918278546
2019-03-22;3.3682800292969;0;-6.91391601562498;10.06142578125;20.0756371367188;0.257738308724875;0.788001941614939
2019-03-23;5.52347208658856;0;-3.80795898437498;11.661279296875;20.22876928125;0.360925469698549;0.899987285049252
2019-03-24;5.59122111002606;0;-2.83432617187498;10.6244140625;20.2561305039062;0.458230852586532;0.839399367463644
2019-03-25;1.61906331380211;0.437299892439569;-3.72324218749998;6.98696289062502;18.0597350976563;0.42174958454161;1.71024219808578
2019-03-26;-2.1651672363281;0.109693200329275;-7.42319335937498;1.49160156250002;21.3771651367187;0.271503572825478;0.831771221424973
2019-03-27;-1.77831624348956;0.224598783404417;-8.96445312499998;2.86904296875002;16.8974181328125;0.329387384850963;1.16393293295843
2019-03-28;0.355401611328148;0.00151799872583069;-7.69467773437498;4.73989257812502;20.029192328125;0.364060927316459;1.00608363307506
2019-03-29;2.4641052246094;0;-5.66245117187498;6.99916992187502;21.0957755546875;0.412235995721637;0.84874078004059
2019-03-30;3.87107747395836;0;-4.74960937499998;8.67885742187502;21.6183053867187;0.465970724744845;0.84631288361228
2019-03-31;4.38860473632815;0.672714906613692;-3.45395507812498;8.94960937500002;21.4961615940704;0.513453320455831;0.863827791935065
2019-04-01;5.16632486979169;3.49480683689762;-1.05307617187498;7.69204101562502;18.5686025397949;0.63414726934045;0.529249196593594
2019-04-02;4.09000040690106;4.90444821531355;-2.32309570312498;6.87661132812502;16.5913956108398;0.642199212132562;0.245365829200295
2019-04-03;2.98567097981773;18.6241436749697;-0.761572265624977;3.77675781250002;11.6281694038086;0.676762706945646;0.943439487752009
2019-04-04;1.85256347656252;54.6475138980895;-1.01328124999998;2.12465820312502;5.93083134619141;0.635922885131717;1.91858709013909
2019-04-05;1.68967081705731;30.9523533214815;-0.347753906249977;4.43496093750002;11.4040392399902;0.644939070746575;0.67048096326712
2019-04-06;2.58708089192711;1.01407704187295;0.197656250000023;3.07094726562502;9.29319359179688;0.678719770679817;0.374174069889779
2019-04-07;2.51042073567711;1.13459199127419;-2.78208007812498;4.64492187500002;15.6783054140625;0.615161610919511;0.742169879354462
2019-04-08;1.32570800781252;7.92629016723367;-3.09824218749998;3.14321289062502;10.0229774609375;0.60513831752935;0.643800160503349
2019-04-09;2.85573730468752;8.20751897111904;-2.51328124999998;5.56240234375002;15.626892953125;0.652798411814178;0.815367047416092
2019-04-10;3.13727213541669;11.6254982567625;-0.342871093749977;5.06508789062502;17.179980375;0.695335855749493;0.668886177227395
2019-04-11;2.23525390625002;9.5268437435152;-0.778417968749977;3.17006835937502;8.7792252265625;0.643970691635962;0.685137726302562
2019-04-12;1.77384847005211;1.49396513646494;-1.93833007812498;4.23110351562502;14.844157625;0.597123718013688;0.690244396957853
2019-04-13;0.663669840494814;8.34452403978503;-2.63608398437498;3.44594726562502;14.1727558359375;0.547858988245617;0.63838358055872
2019-04-14;0.0496765136718977;6.80557188752573;-4.11435546874998;1.55898437500002;12.4256663164063;0.549901199911253;1.20841507051523
2019-04-15;1.68567301432294;1.43831057295074;-4.60678710937498;4.75112304687502;22.7005360195312;0.543183868570986;0.834146091629985
2019-04-16;2.99160156250002;1.41557630979605;-2.21469726562498;6.05556640625002;21.4538192617187;0.562505678714905;0.647266458472925
2019-04-17;3.84139404296877;0.421840807860008;-4.15439453124998;8.34853515625002;22.83685409375;0.510056735297658;0.753183623123552
2019-04-18;3.8687683105469;2.29100118224324;-2.05039062499998;5.65712890625002;17.9544787148437;0.647639576301565;0.593146639262722
2019-04-19;4.68706665039065;0.264043977040274;-1.98447265624998;8.55947265625002;22.5031384101563;0.581096981055171;0.524332584297969
2019-04-20;5.56575927734377;0;-3.33334960937498;10.441064453125;25.7369508125;0.577162451374934;0.844474596130917
2019-04-21;6.17791137695315;0.00705665118871934;-2.91538085937498;10.203515625;25.5030289274445;0.620469074226131;0.742856763227772
2019-04-22;5.47819417317711;0.316296449568654;-2.33432617187498;8.77846679687502;23.0124211774445;0.677274803661041;0.880063639333528
2019-04-23;3.41010945638023;26.0086027847137;0.811669921875023;3.05092773437502;5.0420421950531;0.717812187641634;1.34004707518666
2019-04-24;5.30307413736981;20.603738274076;0.923486328125023;7.71547851562502;10.5570689331055;0.789273913728512;0.668673551645013
2019-04-25;6.69560139973961;5.63744107785169;1.90273437500002;8.94106445312502;15.4817054626465;0.79032830594017;0.669185452779048
2019-04-26;5.29423421223961;16.4697539730696;0.564843750000023;7.75576171875002;12.2117274431152;0.786414625157585;0.911369928110042
2019-04-27;2.95050455729169;5.83472058281131;-2.41855468749998;6.80800781250002;25.0762113901367;0.530643388339092;0.987401495222116
2019-04-28;-0.657436116536436;39.6908023394644;-2.13461914062498;0.608300781250023;10.2887114279785;0.49114637510606;0.533491890001152
2019-04-29;1.15960083007815;8.12433367809717;-2.73300781249998;4.23891601562502;19.6431483984375;0.487052240750409;0.917148682289856
2019-04-30;2.28352254231773;0.15381941909709;-4.52207031249998;6.64809570312502;20.8322403164062;0.523207836231206;1.56430419730612
2019-05-01;3.28699137369794;0.0100482347988873;-4.74863281249998;8.51918945312502;27.8208888203125;0.476430933289401;0.883005324064917
2019-05-02;4.25485636393231;7.02517483296106;-3.96713867187498;8.19716796875002;25.382372703125;0.598105248497897;0.819378156842458
2019-05-03;3.19299723307294;19.2137374633603;-0.0303710937499773;5.41347656250002;17.650356296875;0.661660841642648;0.664057536599869
2019-05-04;2.70776774088544;12.455691510695;-0.234960937499977;5.22182617187502;17.3791748264465;0.673493706063254;0.479336403142337
2019-05-05;-2.02699381510414;27.9848666978069;-3.44785156249998;0.545556640625023;9.49843570901489;0.413708849261045;0.915965499518995
2019-05-06;-0.635585530598936;1.25276929793472;-5.50717773437498;2.82070312500002;25.2092242387695;0.359956289999336;1.14951269671974
2019-05-07;0.350946044921898;0.0161023846203534;-7.99204101562498;3.68398437500002;23.2192366118164;0.438791703341664;1.05588579785393
2019-05-08;1.88015136718752;6.09864306625241;-2.22348632812498;3.44057617187502;9.72504629785156;0.620018546722503;0.52868079804816
2019-05-09;3.4073425292969;5.93628409660596;0.0228515625000227;6.58852539062502;19.6253293637695;0.655267450171055;0.437182950747117
2019-05-10;4.8392272949219;3.72615126616438;-1.46225585937498;7.26137695312502;23.3849179821777;0.697783681047431;0.610225655041199
2019-05-11;4.53015543619794;23.8306391693186;0.775537109375023;6.53481445312502;10.3809195217285;0.772422201438469;0.609106728831486
2019-05-12;1.59750773111981;15.1570962916594;-0.652441406249977;2.05581054687502;8.73483777929687;0.56459853703787;1.25316080960913
2019-05-13;2.72199910481773;2.09579112288338;-0.695898437499977;5.01503906250002;16.9667217995605;0.541772487789836;1.27102944369961
2019-05-14;0.872379557291689;0.0227170231710261;-3.68002929687498;4.03969726562502;27.7882063710938;0.400344909955255;1.09750432925281
2019-05-15;1.08024495442711;2.71913351588182;-3.49301757812498;4.12221679687502;16.3176213671875;0.471391787084795;0.861547483672558
2019-05-16;3.57566731770836;2.21179554313267;-3.79477539062498;6.30214843750002;21.5252904921875;0.622128694133921;0.693677534796788
2019-05-17;4.95152180989586;4.41030456568114;0.574365234375023;6.70961914062502;18.744329265625;0.738567497288769;0.620777534944386
2019-05-18;3.73161214192711;12.9314444639022;0.339257812500023;4.45791015625002;9.96736114453125;0.709322849023764;1.03252907927566
2019-05-19;4.92549031575523;11.5052811743226;1.27187500000002;6.47402343750002;12.4164159858398;0.763377719355888;0.670798193376238
2019-05-20;4.24768473307294;11.4146274718223;0.278222656250023;4.73305664062502;8.46313946484375;0.731992816963108;0.8696035798109
2019-05-21;5.78302408854169;6.71652651817567;1.25087890625002;10.00771484375;15.2022078398437;0.76638296287807;1.28301954775138
2019-05-22;7.51852823893231;2.0070250108688;0.261132812500023;12.006494140625;21.9820089296875;0.725323033381047;1.1557794062577
2019-05-23;8.84490356445315;0.231864935301473;0.0680175781250227;12.526025390625;25.3975200390625;0.71625601417955;0.777354788596057
2019-05-24;9.95196940104169;1.06408664996493;1.06142578125002;14.37783203125;27.3661257734375;0.774677402127744;0.642184637555613
2019-05-25;9.07183227539065;10.8463438582476;2.84096679687502;12.691796875;21.07701625;0.944730620647214;0.55464792888464
2019-05-26;8.94570312500002;4.01237461574055;1.27797851562502;12.48623046875;22.5716420429688;0.972646254149982;0.75726736825303
2019-05-27;7.05811971028648;10.1058444852242;3.74990234375002;7.79213867187502;5.2964940625;0.958987455849043;0.3957965385066
2019-05-28;7.27400105794273;15.4486293904483;3.20180664062502;9.66933593750002;11.8567164414063;0.92062347690426;0.637694416365294
2019-05-29;4.16041463216148;16.0897790456147;1.01235351562502;5.73525390625002;8.6785831015625;0.722526457271941;1.12385146507557
2019-05-30;6.57261555989586;0.298475865040615;1.18984375000002;10.766259765625;20.4687953515625;0.698288694448977;1.01674166512573
2019-05-31;7.70032145182294;0.074167601269437;-1.09628906249998;12.78017578125;25.6980121484375;0.69176417445463;1.13912645235344
2019-06-01;11.336806233724;0.131240706707558;0.408349609375023;16.685693359375;27.163508640625;0.803441922117189;0.989546443173245
2019-06-02;13.5571329752604;0.604525974893022;3.07167968750002;17.420068359375;26.4795558085937;0.926160682295364;0.824818219167153
2019-06-03;14.2434326171875;1.4843200026462;4.73916015625002;18.093408203125;25.761342078125;1.07282439420006;0.848401577374448
2019-06-04;13.6319315592448;6.88315373736259;4.01723632812502;18.162744140625;25.822192890625;1.11582515343467;0.555466549318416
2019-06-05;14.0339090983073;9.43011541736283;5.49941406250002;18.43349609375;21.760859234375;1.27638734307447;0.523042915099683
2019-06-06;13.1014953613281;15.4116013695784;8.30263671875002;15.6537109375;15.57061103125;1.29871483097246;0.681805666045493
2019-06-07;13.7056213378906;0.832174223774018;6.79750976562502;16.729638671875;22.3280618554687;1.08226944512168;0.470881785063237
2019-06-08;14.7439514160156;1.50323271634534;8.94082031250002;18.206689453125;23.7222168242188;1.19977984701812;0.595614254924971
2019-06-09;15.0545694986979;4.96959725842316;8.45986328125002;19.9837890625;25.3448443242188;1.25709143209106;0.583560649525404
2019-06-10;15.1729573567709;7.11372639818819;8.65834960937502;19.454736328125;19.4373223476562;1.3027541126639;1.1208211474974
2019-06-11;15.1887349446615;20.1296982124859;9.64614257812502;17.161279296875;19.08236946875;1.38897185765598;1.37510143446896
2019-06-12;14.9367919921875;33.2608922471991;8.68007812500002;16.39931640625;13.7994133398437;1.41597940080963;1.38689091952182
2019-06-13;15.8488606770834;1.86082497839379;9.88930664062502;18.111474609375;26.8059881054687;1.11022050550622;0.641519322551543
2019-06-14;16.3345072428386;1.94410983021953;4.53286132812502;21.901025390625;28.6157843203125;1.07382927311103;0.954289518893018
2019-06-15;16.3288818359375;10.1944193884265;8.84023437500002;19.133203125;23.6449021289062;1.34113874313009;1.07391102153558
2019-06-16;14.2259765625;9.04824252506842;6.96547851562502;19.20107421875;23.9027833476562;1.16883653704995;0.727596675299886
2019-06-17;14.0300944010417;5.88723982798456;7.26259765625002;18.398095703125;24.5591728671875;1.18124260299534;0.997787998176895
2019-06-18;14.5648030598959;8.25134797247529;6.92690429687502;18.853662109375;22.272442171875;1.31308858215566;0.641291359906601
2019-06-19;14.1043741861979;9.00042224452591;7.53261718750002;19.16884765625;22.3600594941711;1.29000777646199;0.722926728971776
2019-06-20;13.1950520833334;13.2412023379516;6.33535156250002;18.1732421875;22.8324782676086;1.2968630116025;0.705890247499215
2019-06-21;13.2907348632813;19.0545694761681;6.61416015625002;17.298486328125;22.4694820055714;1.2446732964753;0.547844061494158
2019-06-22;11.3543233235677;24.3839129170738;7.12172851562502;14.465234375;14.0082151872406;1.24503442818272;0.691689916640854
2019-06-23;14.1040690104167;0.985664047618684;5.92543945312502;18.02138671875;23.0043594118958;1.16495520122959;0.843694584405526
2019-06-24;16.5839375813802;0.553956080018736;7.62880859375002;20.981591796875;24.8606073025208;1.35262804793847;0.651025993580045
2019-06-25;19.1744425455729;0.571119704773082;12.355126953125;23.030908203125;24.5874272712708;1.57788421577181;0.670349570686402
2019-06-26;20.5377237955729;0.377258059643282;11.641748046875;25.84072265625;27.274709400177;1.66185497997787;0.92934397717603
2019-06-27;22.2855570475261;0.176754591848294;12.663232421875;27.69619140625;26.8936173298645;1.27799073154166;1.08141661309986
2019-06-28;20.7024983723959;0.633110193405173;12.839990234375;24.6205078125;27.6920027400208;1.28547683427701;0.982413135599921
2019-06-29;18.1100606282552;0.534128430899727;11.501611328125;23.07900390625;27.7470864079895;1.43526766370408;0.699046557510744
2019-06-30;19.1027872721354;1.20518948835979;11.7044921875;23.921044921875;24.5223000603333;1.64558766600683;0.690775131147726
2019-07-01;16.6140380859375;10.1649553840844;11.399560546875;22.282373046875;21.9781295114594;1.61562494030218;0.743499455471873
2019-07-02;16.0420979817709;13.4435928321182;10.106591796875;21.330224609375;22.0627194138031;1.42801442603729;0.757475497073996
2019-07-03;13.6487772623698;12.1276690254035;8.83681640625002;19.195458984375;19.2700860762024;1.35601296314908;0.575449579943692
2019-07-04;14.4228861490886;4.04862382271176;9.23183593750002;19.61220703125;23.4418985898437;1.31105455401757;0.626975852879077
2019-07-05;16.6259297688802;1.21601875531496;7.94179687500002;21.660302734375;26.1162425898438;1.25776019688291;0.913087937485863
2019-07-06;16.5703470865886;4.6137850647483;9.89150390625002;21.52626953125;23.895523890625;1.45464084177642;0.617275679961676
2019-07-07;14.7699930826823;8.36124652505532;9.77016601562502;19.094140625;21.6670342304688;1.28200112214401;0.820010953577268
2019-07-08;13.2686096191406;5.94357024704095;7.56093750000002;17.025048828125;19.3794580859375;1.16507241201328;0.676475101233229
2019-07-09;12.7822204589844;11.6092920670212;6.55996093750002;15.367822265625;16.1968707265625;1.29527694522225;0.560159413214919
2019-07-10;13.1640869140625;2.98775523936001;7.59755859375002;17.10244140625;26.6727834609375;1.01965752970693;0.456610875547854
2019-07-11;11.3507120768229;5.72464680590201;6.63564453125002;16.062646484375;15.2516540507812;1.05403562399263;0.951533214440626
2019-07-12;11.6156453450521;4.9260543722518;5.47109375000002;16.606591796875;22.1259215390625;1.10140164567492;0.976267552592341
2019-07-13;11.1879211425781;2.06592103938874;5.63002929687502;15.27333984375;25.866860921875;0.876285938317915;1.19047841141125
2019-07-14;10.6460815429688;7.31751123441882;4.13466796875002;14.6712890625;23.4409451054687;0.912739850608697;0.835773642015101
2019-07-15;10.7730753580729;7.00061871884827;6.64785156250002;14.975244140625;16.71827890625;1.11314461375584;0.689038461693756
2019-07-16;12.9426615397136;0.120742809542662;4.54604492187502;18.269921875;24.5309575;1.00494248133295;0.811462564248102
2019-07-17;13.4898010253906;10.7351850697661;7.15053710937502;18.58486328125;22.0730008554687;1.20656409111268;0.642788699578876
2019-07-18;12.9625183105469;3.62791177991539;7.49355468750002;17.29384765625;20.9424160585937;1.15044102230031;0.529949012305407
2019-07-19;13.8820129394531;2.14668374599114;6.25185546875002;18.151513671875;23.8788775742187;1.13666727871654;0.532906206638018
2019-07-20;15.2242980957031;4.90466094217723;8.40834960937502;19.98232421875;21.7420629257813;1.43593220729362;0.726598162458014
2019-07-21;15.1920918782552;9.6643859606047;9.10756835937502;20.431787109375;21.0151697148438;1.5235177645684;0.545850934832929
2019-07-22;17.1227355957031;1.13016865333293;9.72280273437502;22.92177734375;24.1466687304688;1.42445872617206;0.610881186666899
2019-07-23;17.9856709798177;1.22530983691149;11.318994140625;23.02578125;24.9441586445312;1.59514168884959;0.665102166216062
2019-07-24;18.6503133138021;4.86001308857809;12.722802734375;24.787255859375;21.8795674438477;1.77944198444436;0.611402822844879
2019-07-25;18.1753072102865;7.56210682408209;12.617822265625;22.472802734375;18.6700042368164;1.84373166656827;0.596098940829154
2019-07-26;17.0598490397136;7.90382325334349;11.817041015625;22.670068359375;17.8691840251465;1.65312675598521;0.979133597999117
2019-07-27;14.4169250488281;23.0338845163942;11.8392578125;19.89443359375;18.2835360893555;1.48496990316093;0.706315212224556
2019-07-28;12.5435017903646;18.4790239291033;11.208642578125;14.448388671875;5.5524711875;1.35610072263651;0.856139379854291
2019-07-29;15.3904561360677;6.87229612685769;10.82900390625;19.568994140625;17.2058196708984;1.44858078435505;1.01974829178475
2019-07-30;16.1850423177084;15.0292909801806;11.067529296875;20.67177734375;19.5525048969727;1.53983195192724;0.477382813737249
2019-07-31;14.7177266438802;14.7107737201964;10.32802734375;17.1107421875;16.9808596411133;1.49759130246411;0.440028958181119
2019-08-01;15.0212443033854;8.42472120700677;10.594873046875;17.30556640625;16.2617343011017;1.51853787863129;0.448348253046848
2019-08-02;12.8866923014323;28.1250825446477;8.78286132812502;17.560205078125;14.6488454866028;1.32073199138716;0.882179132783963
2019-08-03;12.5963480631511;0.723614263961281;5.78945312500002;17.36123046875;23.4078583887024;1.01548553651004;1.41319877162807
2019-08-04;13.31484375;1.6440834465925;6.28383789062502;17.762109375;22.1461660625;1.04732115845639;0.635350019868359
2019-08-05;14.7974283854167;8.73841521314489;9.87758789062502;19.587060546875;19.1204306445313;1.43254233617161;0.850406275321226
2019-08-06;14.2931966145834;5.83696891033014;9.25478515625002;19.818017578125;17.68224559375;1.42181383065265;0.775755345453048
2019-08-07;13.6735778808594;28.7904972783508;10.233056640625;18.889794921875;14.5657064414063;1.41642111801485;0.803142228882051
2019-08-08;15.0508666992188;7.17613774997972;9.65761718750002;18.452783203125;19.5706472617188;1.48181129838972;0.638683243993088
2019-08-09;16.8406005859375;0.449703048161609;9.24404296875002;21.919580078125;22.4182637695313;1.50635824313247;0.507099219557415
2019-08-10;18.1851135253906;3.72151904377915;12.901513671875;21.9115234375;17.8180823632812;1.7376111217923;0.64689602652864
